SimpleSSD Standalone v2.0
********** Begin of simulation **********
0, 0, 4096, 516813886
1, 4096, 4096, 516813886
2, 8192, 4096, 516813886
3, 12288, 4096, 516813886
4, 16384, 4096, 516813886
5, 20480, 4096, 516813886
6, 24576, 4096, 516813886
7, 28672, 4096, 516813886
8, 32768, 4096, 516813886
9, 36864, 4096, 516813886
10, 40960, 4096, 516813886
11, 45056, 4096, 516813886
12, 49152, 4096, 516813886
13, 53248, 4096, 516813886
14, 57344, 4096, 516813886
15, 61440, 4096, 516813886
16, 65536, 4096, 516813886
17, 69632, 4096, 516813886
18, 73728, 4096, 516813886
19, 77824, 4096, 516813886
20, 81920, 4096, 516813886
21, 86016, 4096, 516813886
22, 90112, 4096, 516813886
23, 94208, 4096, 516813886
24, 98304, 4096, 516813886
25, 102400, 4096, 516813886
26, 106496, 4096, 516813886
27, 110592, 4096, 516813886
28, 114688, 4096, 516813886
29, 118784, 4096, 516813886
30, 122880, 4096, 516813886
31, 126976, 4096, 516813886
32, 131072, 4096, 516813886
33, 135168, 4096, 516813886
34, 139264, 4096, 516813886
35, 143360, 4096, 516813886
36, 147456, 4096, 516813886
37, 151552, 4096, 516813886
38, 155648, 4096, 516813886
39, 159744, 4096, 516813886
40, 163840, 4096, 516813886
41, 167936, 4096, 516813886
42, 172032, 4096, 516813886
43, 176128, 4096, 516813886
44, 180224, 4096, 516813886
45, 184320, 4096, 516813886
46, 188416, 4096, 516813886
47, 192512, 4096, 516813886
48, 196608, 4096, 516813886
49, 200704, 4096, 516813886
50, 204800, 4096, 516813886
51, 208896, 4096, 516813886
52, 212992, 4096, 516813886
53, 217088, 4096, 516813886
54, 221184, 4096, 516813886
55, 225280, 4096, 516813886
56, 229376, 4096, 516813886
57, 233472, 4096, 516813886
58, 237568, 4096, 516813886
59, 241664, 4096, 516813886
60, 245760, 4096, 516813886
61, 249856, 4096, 516813886
62, 253952, 4096, 516813886
63, 258048, 4096, 516813886
64, 262144, 4096, 516813886
65, 266240, 4096, 516813886
66, 270336, 4096, 516813886
67, 274432, 4096, 516813886
68, 278528, 4096, 516813886
69, 282624, 4096, 516813886
70, 286720, 4096, 516813886
71, 290816, 4096, 516813886
72, 294912, 4096, 516813886
73, 299008, 4096, 516813886
74, 303104, 4096, 516813886
75, 307200, 4096, 516813886
76, 311296, 4096, 516813886
77, 315392, 4096, 516813886
78, 319488, 4096, 516813886
79, 323584, 4096, 516813886
80, 327680, 4096, 516813886
81, 331776, 4096, 516813886
82, 335872, 4096, 516813886
83, 339968, 4096, 516813886
84, 344064, 4096, 516813886
85, 348160, 4096, 516813886
86, 352256, 4096, 516813886
87, 356352, 4096, 516813886
88, 360448, 4096, 516813886
89, 364544, 4096, 516813886
90, 368640, 4096, 516813886
91, 372736, 4096, 516813886
92, 376832, 4096, 516813886
93, 380928, 4096, 516813886
94, 385024, 4096, 516813886
95, 389120, 4096, 516813886
96, 393216, 4096, 516813886
97, 397312, 4096, 516813886
98, 401408, 4096, 516813886
99, 405504, 4096, 516813886
100, 409600, 4096, 516813886
101, 413696, 4096, 516813886
102, 417792, 4096, 516813886
103, 421888, 4096, 516813886
104, 425984, 4096, 516813886
105, 430080, 4096, 516813886
106, 434176, 4096, 516813886
107, 438272, 4096, 516813886
108, 442368, 4096, 516813886
